,order_id,order_price_total
26416,445092,33.99
26417,445096,584.8900000000001
26418,445097,73.94
26419,445098,367.24
26420,445100,151.66
26421,445105,691.27
26422,445110,31.479999999999997
26423,445111,21.59
26424,445113,58.49
26425,445115,33.99
26426,445118,275.91
26427,445119,56.94
26428,445121,79.2
26429,445122,537.72
26430,445123,62.370000000000005
26431,445127,512.1
26432,445129,216.19
26433,445132,255.99
26434,445133,660.99
26435,445134,473.43
26436,445135,610.99
26437,445137,158.08
26438,445139,79.04
26439,445145,61.64
26440,445148,213.99
26441,445150,1586.0
26442,445154,265.82
26443,445168,161.89
26444,445170,319.91
26445,445175,783.4000000000001
26446,445177,103.2
26447,445179,21.24
26448,445183,20.03
26450,445188,468.91
26451,445193,232.75
26452,445196,44.1
26453,445203,329.0
26454,445204,105.29
26455,445213,218.91
26456,445223,71.13
26457,445228,21.24
26458,445229,11.04
26459,445231,95.27
26460,445240,1316.1100000000001
26461,445244,219.88
26462,445253,39.93
26463,445254,70.67
26465,445260,66.1
26466,445267,94.97
26467,445300,141.94
26468,445303,42.13
26469,445307,99.86
26470,445314,261.46
26471,445319,164.68
26472,445320,77.28
26474,445334,56.31
26475,445339,473.43
26476,445340,93.49
26477,445373,25.49
26478,445383,452.68
26479,445394,29.74
26480,445396,21.24
26481,445400,137.99
26482,445406,229.9
26483,445423,100.76
26484,445438,1811.48
26485,445447,26.34
26486,445452,559.01
26487,445456,78.79
26488,445457,61.0
26490,445461,56.31
26491,445465,99.85
26492,445469,777.17
26493,445498,27.59
26494,445502,51.0
26495,445510,116.35
26496,445513,126.0
26497,445522,88.26
26498,445525,588.94
26499,445527,11.89
26500,445531,170.09
26501,445532,351.85
26502,445544,406.58
26503,445548,51.0
26504,445554,261.12
26505,445556,301.93
26506,445561,167.99
26507,445563,715.33
26508,445567,309.88
26509,445571,164.68
26510,445573,500.69
26511,445578,427.74
26512,445582,126.0
26513,445583,67.99
26514,445586,11.89
26515,445587,351.85
26517,445606,22.93
26518,445608,11.69
26519,445614,541.4
26520,445615,729.56
26521,445624,375.99
26522,445627,25.49
26523,445636,126.0
26524,445642,314.99
26525,445645,55.15
26526,445654,126.0
26527,445655,141.67
26528,445662,111.97999999999999
26529,445663,670.89
26530,445666,12.74
26531,445669,61.19
26532,445684,38.7
26533,445691,508.65
26534,445692,90.94
26535,445697,31.49
26536,445700,103.31
26537,445701,45.85
26538,445704,279.0
26539,445705,16.99
26540,445708,158.39
26541,445710,455.39
26542,445712,78.4
26543,445714,219.88
26544,445718,351.85
26545,445719,356.94
26546,445722,224.12
26547,445733,190.73
26548,445747,141.67
26549,445752,314.99
26550,445761,70.39
26551,445768,22.09
26552,445770,22.99
26553,445773,532.0
26554,445774,126.0
26556,445777,181.99
26557,445780,735.59
26558,445781,192.94
26559,445785,41.39
26560,445787,897.69
26561,445797,185.98000000000002
26562,445803,506.21
26563,445818,126.0
26564,445826,210.7
26565,445827,673.91
26566,445828,56.07
26567,445829,613.51
26568,445834,18.69
26569,445836,31.44
26570,445837,164.68
26571,445839,473.43
26572,445840,585.13
26573,445843,69.69
26574,445845,466.08
26575,445846,748.75
26576,445850,458.92
26577,445851,92.65
26578,445854,79.2
26579,445858,777.17
26580,445860,13.49
26581,445861,76.49
26582,445867,501.68
26583,445869,121.91
26584,445873,212.96
26585,445879,852.72
26586,445880,17.09
26587,445884,44.18
26588,445886,58.39
26589,445902,172.03
26590,445912,31.43
26591,445929,102.56
26592,445930,67.99
26593,445938,44.72
26594,445940,167.99
26595,445943,541.42
26596,445944,35.69
26597,445949,563.99
26598,445953,56.31
26599,445955,37.8
26600,445959,16.99
26601,445965,329.8
26602,445970,155.54
26603,445971,33.99
26604,445972,8.09
26605,445973,181.89
26606,445975,74.99
26607,445978,151.84
26608,445979,19.54
26609,445982,301.93
26610,445983,301.93
26611,445992,314.1
26612,445993,533.81
26613,445996,79.88
26614,446001,42.49
26615,446006,153.0
26616,446009,22.93
26617,446014,283.81
26618,446016,194.64
26619,446018,29.74
26620,446021,56.94
26621,446022,629.59
26622,446032,86.08
26623,446033,93.49
26624,446034,126.0
26625,446036,127.49
26627,446041,178.99
26628,446051,279.0
26629,446056,119.99
26630,446059,804.62
26631,446065,29.74
26632,446075,224.0
26633,446076,333.32
26634,446078,79.2
26635,446081,181.99
26636,446085,15.29
26637,446088,351.85
26638,446089,45.89
26639,446092,50.4
26640,446101,43.19
26641,446103,331.19
26642,446104,99.89
26643,446105,27.89
26644,446107,256.26
26646,446113,38.7
26647,446116,559.01
26648,446120,159.61
26649,446121,194.35000000000002
26650,446123,559.01
26651,446130,268.94
26652,446131,79.2
26653,446135,121.91
26654,446137,16.98
26655,446141,314.99
26656,446142,12.74
26657,446143,408.24
26658,446145,234.99
26659,446152,740.12
26660,446155,965.59
26661,446156,681.59
26662,446161,121.91
26663,446165,485.71
26664,446173,244.39
26665,446176,42.49
26666,446178,479.48
26667,446181,56.31
26669,446185,10.19
26670,446186,723.69
26671,446191,210.19
26672,446197,215.88
26673,446208,95.98
26674,446212,696.73
26675,446213,224.12
26676,446214,211.59
26677,446225,161.44
26678,446227,94.97
26679,446230,8.49
26680,446232,56.31
26681,446240,496.72
26682,446241,36.0
26683,446242,166.03
26684,446243,458.92
26685,446244,65.99
26686,446246,155.54
26687,446249,263.06
26688,446252,697.63
26689,446256,2.54
26690,446259,67.99
26691,446264,141.67
26692,446269,71.99
26693,446270,881.05
26694,446285,703.7
26695,446291,51.0
26696,446292,269.02
26697,446296,314.99
26698,446299,51.0
26699,446305,56.31
26700,446308,434.55999999999995
26701,446309,550.12
26702,446311,85.49
26703,446313,10.19
26704,446315,29.69
26705,446318,58.24
26706,446321,559.01
26707,446324,29.74
26708,446325,262.19
26710,446330,12.74
26711,446331,129.59
26712,446332,19.54
26713,446334,62.99
26714,446336,559.01
26715,446337,93.49
26717,446347,99.99
26718,446349,181.99
26720,446356,51.0
26721,446357,25.479999999999997
26722,446359,329.36
26723,446360,17.09
26724,446361,37.39
26725,446366,34.99
26726,446367,34.18
26727,446368,118.98
26728,446371,37.19
26729,446373,86.0
26730,446377,13.59
26731,446378,329.36
26732,446380,224.0
26733,446391,446.75
26734,446399,51.0
26735,446401,78.4
26736,446405,141.67
26737,446410,126.0
26738,446411,685.59
26739,446413,1063.1599999999999
26740,446414,319.91
26741,446415,119.99
26742,446420,38.69
26743,446423,62.04
26744,446427,126.0
26745,446428,38.24
26746,446436,50.4
26747,446437,400.03000000000003
26748,446438,383.04
26749,446445,287.05
26750,446450,166.14
26751,446452,25.49
26752,446454,119.99
26753,446456,73.07
26754,446461,157.24
26755,446468,134.1
26756,446469,164.68
26757,446475,559.01
26758,446480,219.88
26759,446484,19.54
26760,446486,351.85
26761,446488,172.13
26762,446489,280.15000000000003
26763,446500,559.01
26764,446505,79.2
26765,446508,42.49
26766,446513,34.42
26767,446517,76.49
26768,446521,122.39
26769,446530,50.4
26770,446541,213.04999999999998
26771,446546,531.19
26772,446552,66.1
26773,446564,19.53
26774,446565,258.04
26775,446568,132.2
26776,446575,183.07999999999998
26777,446576,144.68
26778,446578,25.99
26779,446581,234.99
26780,446584,321.08
26781,446588,52.69
26782,446589,685.59
26783,446594,38.69
26784,446597,459.65
26785,446599,51.0
26786,446600,51.0
26787,446601,761.2199999999999
26788,446602,33.99
26789,446612,442.74
26790,446618,673.31
26791,446619,446.39
26792,446622,27.18
26793,446626,70.39
26794,446628,51.0
26795,446629,58.58
26796,446632,38.69
26797,446633,211.5
26798,446634,667.17
26799,446641,535.79
26800,446642,89.35
26801,446649,492.13
26802,446650,79.04
26803,446665,425.26
26804,446666,264.98
26805,446675,35.92
26806,446676,121.91
26807,446683,126.0
26808,446685,123.75
26809,446688,22.99
26810,446690,171.99
26811,446695,881.05
26812,446696,224.0
26813,446704,346.67
26814,446711,327.35
26815,446713,22.99
26816,446717,131.99
26817,446724,354.24
26818,446729,47.99
26819,446744,114.99
26820,446750,78.47
26821,446754,19.79
26822,446760,158.39
26823,446763,51.0
26824,446766,94.97
26825,446767,16.14
26826,446769,57.58
26827,446771,880.99
26828,446774,50.4
26829,446779,179.99
26830,446782,703.7
26831,446788,559.01
26832,446792,401.11
26833,446794,649.99
26834,446795,86.84
26835,446798,256.49
26836,446831,474.29
26837,446849,269.99
26838,446858,109.91
26840,446861,175.82999999999998
26841,446865,549.0
26842,446870,953.02
26843,446872,138.99
26844,446876,62.04
26845,446878,271.66
26846,446880,22.94
26847,446890,839.46
26848,446902,82.79
26849,446905,294.04
26850,446908,121.91
26851,446911,166.43
26852,446913,80.73
26853,446921,189.99
26854,446928,1412.29
26855,446940,229.9
26856,446941,73.94
26857,446944,747.84
26858,446947,19.54
26859,446953,19.54
26860,446954,134.99
26861,446955,119.99
26862,446960,11.04
26863,446969,12.74
26864,446970,456.0
26865,446973,116.35
26866,446981,147.98
26867,446996,19.54
26868,447001,57.07
26869,447006,62.01
26870,447008,269.99
26871,447009,592.4200000000001
26872,447010,46.27
26873,447013,790.23
26874,447014,157.45000000000002
26875,447016,144.0
26876,447028,27.59
26877,447033,384.25
26878,447036,263.06
26879,447037,127.49
26880,447044,459.0
26881,447045,17.09
26882,447047,11.89
26883,447060,41.629999999999995
26884,447062,175.62
26885,447064,377.11
26886,447069,121.91
26887,447071,986.59
26888,447073,187.94
26889,447074,134.1
26891,447090,626.0
26892,447099,313.5
26893,447101,61.169999999999995
26894,447104,77.67999999999999
26895,447107,158.39
26896,447113,126.0
26898,447131,431.92
26899,447132,84.14
26900,447134,7.21
26901,447140,142.88
26902,447142,281.01
26903,447146,121.91
26904,447147,119.99
26905,447148,128.79
26906,447149,156.48000000000002
26907,447151,499.0
26908,447154,549.0
26909,447156,155.54
26910,447161,224.99
26911,447165,20.69
26912,447169,239.0
26913,447170,138.54
26914,447171,609.87
26915,447181,16.99
26916,447184,79.2
26917,447185,116.35
26918,447187,721.0
26919,447190,51.0
26920,447191,265.4
26921,447192,82.79
26922,447193,126.0
26923,447198,77.9
26924,447199,17.99
26925,447200,45.03
26926,447203,996.63
26927,447204,210.19
26928,447206,103.31
26929,447210,359.99
26930,447212,379.35
26931,447218,79.2
26932,447231,241.18
26933,447233,524.81
26934,447238,121.91
26935,447241,70.39
26936,447246,259.99
26937,447247,121.91
26938,447263,99.99
26939,447265,121.91
26940,447274,249.31
26941,447275,105.35
26942,447277,175.0
26943,447279,68.69
26944,447286,31.43
26945,447290,11.69
26946,447302,121.91
26947,447303,450.44
26948,447306,121.91
26949,447315,613.51
26950,447316,12.74
26951,447318,101.4
26952,447319,39.09
26953,447327,26.99
26954,447335,301.93
26955,447337,63.74
26956,447338,364.45000000000005
26957,447340,17.09
26958,447342,196.4
26959,447350,314.99
26960,447353,299.6
26961,447354,161.49
26962,447356,331.84
26963,447357,243.82
26964,447368,99.99
26965,447373,94.97
26966,447383,50.4
26967,447384,986.59
26968,447387,195.44
26969,447388,364.17
26970,447393,519.98
26971,447399,335.74
26972,447400,79.2
26973,447402,301.93
26974,447406,127.77
26975,447408,58.49
26976,447413,138.54
26977,447414,337.75
26978,447416,33.99
26979,447418,226.34
26980,447423,1682.22
26981,447425,8.49
26982,447428,77.9
26983,447430,379.35
26984,447438,145.36
26985,447440,277.08
26986,447445,114.99
26987,447447,506.21
26988,447451,226.97
26989,447462,22.09
26990,447464,110.95
26991,447469,23.99
26992,447472,91.21
26993,447477,22.94
26994,447481,70.39
26995,447484,124.19
26996,447485,155.39
26997,447486,98.99
26998,447488,157.24
26999,447494,1127.58
27000,447497,41.39
27001,447500,375.86
27002,447505,121.91
27003,447517,45.04
27004,447519,170.99
27005,447527,269.98
27006,447530,107.99
27007,447539,438.19
27008,447557,78.98
27009,447558,187.93
27010,447561,121.91
27011,447567,31.49
27012,447568,155.51999999999998
27013,447574,459.8
27014,447578,146.07999999999998
27015,447585,313.64
27016,447588,233.98
27017,447589,291.39
27018,447599,28.04
27019,447601,94.97
27020,447607,314.1
27021,447616,836.31
27022,447622,289.18
27023,447629,42.13
27024,447630,32.28
27025,447637,70.39
27026,447640,126.0
27027,447646,145.36
27028,447649,77.42
27029,447653,44.99
27030,447664,77.9
27031,447666,429.72
27032,447668,77.66
27033,447670,549.0
27034,447672,77.9
27035,447675,22.94
27036,447679,126.0
27037,447685,549.0
27038,447687,81.39
27039,447690,178.28
27040,447701,37.19
27041,447705,411.92
27042,447718,341.99
27043,447722,102.0
27044,447723,183.99
27045,447724,21.24
27046,447725,79.2
27047,447726,351.85
27048,447730,316.27
27050,447744,50.39
27051,447749,31.43
27052,447750,920.9799999999999
27053,447751,748.75
27054,447756,128.02
27055,447757,735.59
27056,447763,470.65
27057,447770,76.49
27058,447772,624.68
27059,447773,84.99
27060,447778,284.90999999999997
27061,447784,396.34
27062,447785,33.99
27063,447787,84.98
27064,447790,70.39
27065,447795,62.99
27066,447797,126.0
27067,447798,748.64
27068,447822,427.96
27069,447826,119.99
27070,447829,158.39
27071,447832,79.19
27072,447833,14.44
27073,447835,33.98
27074,447836,481.73
27075,447838,458.92
27076,447842,21.24
27077,447849,639.0699999999999
27078,447850,157.45000000000002
27079,447852,586.11
27080,447853,86.84
27081,447864,38.24
27082,447870,258.04
27083,447872,99.99
27084,447877,59.38
27085,447882,463.1
27086,447901,58.39
27087,447907,199.81
27088,447909,103.31
27089,447912,216.19
27090,447914,77.9
27091,447927,213.99
27092,447946,368.83000000000004
27093,447947,50.99
27094,447954,121.91
27095,447955,51.0
27096,447962,224.0
27097,447966,211.17000000000002
27098,447969,549.0
27099,447978,109.57
27101,447989,55.69
27102,447991,301.93
27103,447996,299.98
27104,448002,109.91
27105,448003,131.99
27106,448005,127.77
27107,448010,179.34
27108,448035,98.57
27109,448045,149.0
27110,448048,205.09
27111,448050,121.91
27112,448059,46.72
27113,448068,136.6
27114,448073,19.53
27115,448078,89.35
27116,448080,158.68
27117,448084,53.91
27118,448088,141.67
27119,448091,94.97
27120,448092,158.39
27121,448095,116.35
27122,448098,531.19
27123,448109,119.99
27124,448110,329.0
27125,448112,268.04999999999995
27126,448114,168.62
27127,448118,218.91
27128,448119,29.74
27129,448126,229.9
27130,448130,155.39
27131,448132,719.35
27132,448133,138.98000000000002
27133,448140,90.94
27134,448144,694.26
27135,448156,116.35
27136,448171,77.9
27137,448180,113.06
27138,448182,121.91
27140,448190,255.99
27141,448191,170.99
27142,448193,158.39
27143,448203,742.75
27144,448206,624.68
27145,448208,1086.04
27146,448210,121.91
27147,448211,156.94
27148,448212,354.24
27149,448217,158.39
27150,448218,129.26
27151,448226,296.15999999999997
27152,448236,15.29
27153,448244,69.99
27154,448251,79.2
27155,448254,121.91
27156,448257,120.58
27157,448265,79.2
27158,448268,61.19
27159,448271,239.0
27160,448272,565.8100000000001
27161,448274,301.93
27162,448276,90.94
27163,448282,119.44
27164,448296,704.06
27165,448323,126.0
27166,448325,129.26
27167,448333,170.82999999999998
27168,448338,533.81
27169,448355,121.91
27170,448358,134.08
27171,448360,62.04
27172,448364,21.24
27173,448371,126.0
27174,448374,986.59
27175,448377,26.34
27176,448380,939.6500000000001
27177,448383,613.51
27178,448385,49.49
27179,448398,126.0
27180,448399,141.67
27181,448401,881.05
27182,448402,62.99
27183,448405,146.09
27184,448408,126.0
27185,448410,132.2
27186,448418,351.85
27187,448423,28.04
27188,448432,82.47
27189,448442,65.38
27190,448449,209.57
27191,448452,18.59
27192,448456,121.91
27193,448459,150.43
27194,448463,522.59
27195,448465,116.35
27196,448467,150.28
27197,448473,78.4
27198,448484,121.91
27199,448490,306.22
27200,448497,181.99
27201,448499,92.39
27202,448501,90.09
27203,448503,642.95
27204,448508,279.0
27205,448511,212.39
27206,448514,135.98
27207,448515,161.44
27208,448517,881.05
27209,448524,469.9
27210,448530,335.74
27211,448542,86.39
27212,448544,20.45
27213,448545,647.96
27214,448555,70.39
27215,448562,126.0
27216,448575,301.93
27217,448579,613.51
27218,448585,99.42
27219,448589,79.2
27220,448591,80.74000000000001
27221,448596,121.91
27222,448598,485.71
27223,448603,94.97
27224,448604,304.18
27225,448606,229.9
27226,448614,400.99
27227,448615,33.99
27228,448620,549.51
27229,448624,30.59
27230,448629,549.0
27231,448631,98.99
27232,448635,126.0
27233,448637,62.67
27234,448639,37.19
27235,448642,243.82
27236,448647,95.86
27237,448648,881.05
27238,448650,229.9
27239,448668,642.95
27240,448671,379.35
27241,448676,121.91
27242,448685,489.88
27243,448686,279.0
27244,448693,314.1
27245,448695,22.09
27246,448702,47.99
27247,448706,146.45999999999998
27248,448709,322.7
27249,448711,55.790000000000006
27250,448712,79.19
27251,448714,26.99
27252,448716,39.94
27253,448720,485.71
27254,448727,531.12
27255,448731,77.9
27256,448733,61.980000000000004
27257,448734,508.65
27258,448738,93.22999999999999
27259,448741,186.27
27260,448742,277.93
27261,448743,165.58
27262,448751,777.17
27263,448752,653.51
27264,448756,51.0
27265,448763,291.39
27266,448774,30.59
27267,448778,98.89999999999999
27268,448780,77.9
27269,448783,629.59
27270,448784,875.65
27271,448791,163.75
27272,448797,93.49
27273,448802,56.0
27274,448804,21.24
27275,448807,33.99
27276,448815,161.99
27277,448825,22.99
27278,448834,79.43
27279,448835,319.91
27280,448836,126.0
27281,448839,243.97
27282,448846,29.74
27283,448849,12.74
27284,448850,33.97
27285,448852,29.74
27286,448854,530.04
27287,448856,120.89
27288,448862,184.38
27289,448863,279.03999999999996
27290,448867,225.22
27291,448871,33.97
27292,448885,479.99
27293,448886,271.66
27294,448888,37.19
27295,448910,47.99
27296,448914,442.74
27297,448915,46.730000000000004
27298,448916,141.94
27299,448919,152.68
